id,speaker,start,end,duration,reference,hypothesis,reference_words,hypothesis_words,hits,substitutions,deletions,insertions,errors,wer,perfect,substitution_details,deletion_details,insertion_details,note,changed
242,00242 SP 1,14:02.2,14:06.8,4.66s,rồi tại sao em nói rằng là nếu mà anh nói rằng anh sai khán giả sẽ ồ đi tìm xem anh còn sai cái gì bởi vì,tại sao em nói rằng là nếu mà anh nói rằng anh sai khán giả sẽ u hồn đi tìm xem anh hoặc sai cái gì tại vì,28,28,24,3,1,1,5,0.17857142857142858,False,"[{""reference"": ""ồ"", ""hypothesis"": ""hồn"", ""reference_position"": [17, 18], ""hypothesis_position"": [17, 18], ""type"": ""substitution""}, {""reference"": ""còn"", ""hypothesis"": ""hoặc"", ""reference_position"": [22, 23], ""hypothesis_position"": [22, 23], ""type"": ""substitution""}, {""reference"": ""bởi"", ""hypothesis"": ""tại"", ""reference_position"": [26, 27], ""hypothesis_position"": [26, 27], ""type"": ""substitution""}]","[{""reference"": ""rồi"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]","[{""reference"": """", ""hypothesis"": ""u"", ""reference_position"": [17, 17], ""hypothesis_position"": [16, 17], ""type"": ""insertion""}]",,False
243,00243 SP 2,14:04.7,14:05.1,0.36s,đúng rồi hàng,đúng rồi,3,2,2,0,1,0,1,0.3333333333333333,False,[],"[{""reference"": ""hàng"", ""hypothesis"": """", ""reference_position"": [2, 3], ""hypothesis_position"": [2, 2], ""type"": ""deletion""}]",[],C,True
244,00244 SP 2,14:06.4,14:06.8,0.44s,tại vì,tại vì,2,2,2,0,0,0,0,0.0,True,[],[],[],,False
245,00245 SP 1,14:07.6,14:11.1,3.52s,mọi người luôn mặc định là những cái người mà trẻ tuổi tài giỏi thành tựu tốt,mọi người luôn mặc định là những cái người mà trẻ tuổi tài giỏi thành tựu tốt,17,17,17,0,0,0,0,0.0,True,[],[],[],,False
246,00246 SP 2,14:11.2,14:11.7,0.48s,ừ,bên,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừ"", ""hypothesis"": ""bên"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr sai với backchannel ngắn,True
247,00247 SP 1,14:12.1,14:13.5,1.38s,thì hẳn nhiên nó phải là,thì hẳn niên nó phải là,6,6,5,1,0,0,1,0.16666666666666666,False,"[{""reference"": ""nhiên"", ""hypothesis"": ""niên"", ""reference_position"": [2, 3], ""hypothesis_position"": [2, 3], ""type"": ""substitution""}]",[],[],,False
248,00248 SP 1,14:14.5,14:17.5,3.04s,con ông cháu cha rồi con vua thì lại làm vua nó có những,con ông cháu cha rồi con vua thì lại làm vua nó có những,14,14,14,0,0,0,0,0.0,True,[],[],[],,False
249,00249 SP 2,14:17.1,14:18.0,0.82s,có những xuất phát điểm tốt,rất vui phải để anh giấu,6,6,0,6,0,0,6,1.0,False,"[{""reference"": ""có những xuất phát điểm tốt"", ""hypothesis"": ""rất vui phải để anh giấu"", ""reference_position"": [0, 6], ""hypothesis_position"": [0, 6], ""type"": ""substitution""}]",[],[],asr sai,True
250,00250 SP 1,14:18.1,14:19.6,1.52s,đúng nó có những xuất phát điểm tốt và,đúng nó có những xuất phần tốt và,9,8,7,1,1,0,2,0.2222222222222222,False,"[{""reference"": ""phát"", ""hypothesis"": ""phần"", ""reference_position"": [5, 6], ""hypothesis_position"": [5, 6], ""type"": ""substitution""}]","[{""reference"": ""điểm"", ""hypothesis"": """", ""reference_position"": [6, 7], ""hypothesis_position"": [6, 6], ""type"": ""deletion""}]",[],,False
251,00251 SP 1,14:21.1,14:25.7,4.60s,nhìn thấy cái sai lầm của người ta sẽ cảm thấy mình rằng là cũng vui đấy kiểu như vậy,nhìn thấy cái sai lầm của người ta sẽ cảm thấy mình cũng vui đấy kiểu như vậy,20,18,18,0,2,0,2,0.1,False,[],"[{""reference"": ""rằng là"", ""hypothesis"": """", ""reference_position"": [12, 14], ""hypothesis_position"": [12, 12], ""type"": ""deletion""}]",[],,True
252,00252 SP 2,14:25.2,14:25.8,0.56s,ừ,cái gì vậy,1,3,0,1,0,2,3,3.0,False,"[{""reference"": ""ừ"", ""hypothesis"": ""vậy"", ""reference_position"": [0, 1], ""hypothesis_position"": [2, 3], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""cái gì"", ""reference_position"": [0, 0], ""hypothesis_position"": [0, 2], ""type"": ""insertion""}]",âm thanh thu nhiễu => bị lỗi nhận diện speaker trong separation,True
253,00253 SP 1,14:26.0,14:29.6,3.56s,và nó nó là một cái định kiến rất là lâu trong khán giả và gần đây,và nó là một cái định kiến rất là lâu trong khán giả và gần đây,17,16,16,0,1,0,1,0.058823529411764705,False,[],"[{""reference"": ""nó"", ""hypothesis"": """", ""reference_position"": [2, 3], ""hypothesis_position"": [2, 2], ""type"": ""deletion""}]",[],,False
254,00254 SP 1,14:30.4,14:33.9,3.45s,em không biết là anh có thấy chưa nhưng trên mạng bắt đầu xuất hiện những cái thông tin,em không biết là anh có thấy chưa thì trên mạng bắt đầu xuất hiện những cái thông tin,19,19,18,1,0,0,1,0.05263157894736842,False,"[{""reference"": ""nhưng"", ""hypothesis"": ""thì"", ""reference_position"": [8, 9], ""hypothesis_position"": [8, 9], ""type"": ""substitution""}]",[],[],,False
255,00255 SP 2,14:31.6,14:32.0,0.44s,ừm,đến lúc,1,2,0,1,0,1,2,2.0,False,"[{""reference"": ""ừm"", ""hypothesis"": ""lúc"", ""reference_position"": [0, 1], ""hypothesis_position"": [1, 2], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""đến"", ""reference_position"": [0, 0], ""hypothesis_position"": [0, 1], ""type"": ""insertion""}]",âm thanh thu nhiễu => bị lỗi nhận diện speaker trong separation,True
256,00256 SP 2,14:33.9,14:34.3,0.40s,ừ,thì,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừ"", ""hypothesis"": ""thì"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr sai,True
257,00257 SP 1,14:34.2,14:36.1,1.88s,họ thậm chí họ không gọi là tin đồn họ thông tin,thậm chí họ không gọi là tin đồn họ thông tin,12,11,11,0,1,0,1,0.08333333333333333,False,[],"[{""reference"": ""họ"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],,False
258,00258 SP 1,14:36.5,14:40.9,4.42s,anh hoàng lên được vị trí ceo của uni là bởi vì là con cháu của lãnh đạo cấp cao đấy,anh hoàng lên được vị trí ceo của uni là bởi vì con cháu của lãnh đạo cấp cao đấy,21,20,20,0,1,0,1,0.047619047619047616,False,[],"[{""reference"": ""là"", ""hypothesis"": """", ""reference_position"": [12, 13], ""hypothesis_position"": [12, 12], ""type"": ""deletion""}]",[],,False
259,00259 SP 2,14:41.0,14:41.3,0.36s,yeah,dạ,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""yeah"", ""hypothesis"": ""dạ"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr sai,True
260,00260 SP 1,14:41.5,14:45.6,4.09s,thì anh đọc chưa và anh nghĩ thế nào về cái gọi là định kiến và fix mindset này,thì anh đọc chưa và anh nghĩ thế nào về cái gọi là cái định kiến cái fix mindset này,19,20,18,1,0,1,2,0.10526315789473684,False,"[{""reference"": ""và"", ""hypothesis"": ""cái"", ""reference_position"": [15, 16], ""hypothesis_position"": [16, 17], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""cái"", ""reference_position"": [13, 13], ""hypothesis_position"": [13, 14], ""type"": ""insertion""}]",,False
261,00261 SP 2,14:43.2,14:44.6,1.38s,hhhhhh,thế thì,1,2,0,1,0,1,2,2.0,False,"[{""reference"": ""hhhhhh"", ""hypothesis"": ""thì"", ""reference_position"": [0, 1], ""hypothesis_position"": [1, 2], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""thế"", ""reference_position"": [0, 0], ""hypothesis_position"": [0, 1], ""type"": ""insertion""}]",tiếng cười,True
262,00262 SP 2,14:45.9,14:50.6,4.69s,anh thì thật ra hồi trước giờ anh ít khi nào dành thời gian để trả lời những tin đồn,thật ra hồi trước giờ anh ít khi nào dành thời gian để trả lời những tin đồn,20,18,18,0,2,0,2,0.1,False,[],"[{""reference"": ""anh thì"", ""hypothesis"": """", ""reference_position"": [0, 2], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],"lỗi qwen bị lặp dữ liệu , asr thiếu",True
263,00263 SP 2,14:51.0,14:51.8,0.82s,tại vì anh thấy là,ở vn hay là,5,4,1,3,1,0,4,0.8,False,"[{""reference"": ""tại vì anh"", ""hypothesis"": ""ở vn hay"", ""reference_position"": [0, 3], ""hypothesis_position"": [0, 3], ""type"": ""substitution""}]","[{""reference"": ""thấy"", ""hypothesis"": """", ""reference_position"": [3, 4], ""hypothesis_position"": [3, 3], ""type"": ""deletion""}]",[],asr sai,True
264,00264 SP 2,14:52.3,14:54.3,1.94s,trả lời không biết bao giờ cho hết được đúng không,trả lời không biết bao giờ dơ hết được đúng không,11,11,10,1,0,0,1,0.09090909090909091,False,"[{""reference"": ""cho"", ""hypothesis"": ""dơ"", ""reference_position"": [6, 7], ""hypothesis_position"": [6, 7], ""type"": ""substitution""}]",[],[],asr sai,True
265,00265 SP 2,14:55.0,15:01.2,6.13s,còn suy nghĩ thì nếu mà hỏi anh suy nghỉ gì với cái cái nhìn đó của mọi người thì anh thấy cũng bình thường tức là,còn suy nghĩ thì nếu mà hỏi anh suy nghỉ gì với cái cách nhìn đó của mọi người thì anh thấy cũng bình thường tức là,27,27,26,1,0,0,1,0.037037037037037035,False,"[{""reference"": ""cái"", ""hypothesis"": ""cách"", ""reference_position"": [13, 14], ""hypothesis_position"": [13, 14], ""type"": ""substitution""}]",[],[],lỗi qwen tinh chỉnh lặp từ ở cuối,True
266,00266 SP 2,15:01.9,15:02.9,0.98s,đầu tiên em thấy cũng vui nha,đầu tiên em thấy cũng vui nha,7,7,7,0,0,0,0,0.0,True,[],[],[],,False
267,00267 SP 2,15:03.3,15:07.8,4.48s,tại vì rõ ràng là mình phải có cái gì đó người ta mới nghĩ là mình có một cái xuất phát điểm tốt đến như vậy đúng không,tại vì rõ ràng là mình phải có cái gì đó người ta mới nghĩ là mình có một cái xuất phạt điểm tốt đến như vậy đúng không,29,29,28,1,0,0,1,0.034482758620689655,False,"[{""reference"": ""phát"", ""hypothesis"": ""phạt"", ""reference_position"": [21, 22], ""hypothesis_position"": [21, 22], ""type"": ""substitution""}]",[],[],,False
268,00268 SP 2,15:08.6,15:13.0,4.40s,nhưng mà thật ra thì không có nói chung là đơn giản là nó không có thôi còn khi nó đã không có anh thường không quan tâm,nhưng mà thật ra thì không có nói chung là đơn giản là nó không có thôi còn khi nó đã không có anh thường cũng quan tâm,28,28,27,1,0,0,1,0.03571428571428571,False,"[{""reference"": ""không"", ""hypothesis"": ""cũng"", ""reference_position"": [25, 26], ""hypothesis_position"": [25, 26], ""type"": ""substitution""}]",[],[],asr sai,True
269,00269 SP 2,15:13.5,15:14.6,1.06s,thực sự là vậy còn,thật sự là vậy con,5,5,3,2,0,0,2,0.4,False,"[{""reference"": ""thực"", ""hypothesis"": ""thật"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}, {""reference"": ""còn"", ""hypothesis"": ""con"", ""reference_position"": [4, 5], ""hypothesis_position"": [4, 5], ""type"": ""substitution""}]",[],[],chữ cuối sai,True
270,00270 SP 2,15:14.9,15:17.7,2.82s,câu chuyện anh thấy cái quan điểm là mình phải,câu chuyện anh thấy cái quan điểm là mình phải,10,10,10,0,0,0,0,0.0,True,[],[],[],,False
271,00271 SP 2,15:18.2,15:20.7,2.52s,con ông cháu cha con người này người kia hay là,con ông cháu cha con người này người kia hay là,11,11,11,0,0,0,0,0.0,True,[],[],[],qwen tinh chỉnh bị sai,True
272,00272 SP 2,15:21.0,15:24.6,3.60s,nó cũng nó cũng cũng cũng phai nhạt rồi ở trong xã hội này tức là bây giờ,nó cũng phai nhạt rồi ở trong xã hội này tức là bây giờ,18,14,14,0,4,0,4,0.2222222222222222,False,[],"[{""reference"": ""nó cũng cũng cũng"", ""hypothesis"": """", ""reference_position"": [2, 6], ""hypothesis_position"": [2, 2], ""type"": ""deletion""}]",[],,True
273,00273 SP 2,15:24.9,15:27.8,2.86s,xuất phát điểm nào cũng có điều kiện để vươn lên,số phát điểm nào cũng có điều kiện để vương lên,11,11,9,2,0,0,2,0.18181818181818182,False,"[{""reference"": ""xuất"", ""hypothesis"": ""số"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}, {""reference"": ""vươn"", ""hypothesis"": ""vương"", ""reference_position"": [9, 10], ""hypothesis_position"": [9, 10], ""type"": ""substitution""}]",[],[],,False
274,00274 SP 2,15:28.3,15:35.1,6.80s,và anh tin là nếu mà các bạn trẻ bây giờ các bạn cũng có niềm tin đó mạnh mẽ hơn là nếu mình có năng lực thì luôn luôn có chỗ cho mình trong xã hội hết,và anh tin là nếu mà các bạn trẻ bây giờ các bạn cũng có niềm tin đó mạnh mẽ hơn là nếu mình có năng lực thì luôn luôn có chỗ cho mình trong xã hội hết,38,38,38,0,0,0,0,0.0,True,[],[],[],,False
275,00275 SP 2,15:35.6,15:37.1,1.44s,còn đương nhiên anh thấy là,còn đương nhiên anh thấy là,6,6,6,0,0,0,0,0.0,True,[],[],[],,False
276,00276 SP 2,15:37.5,15:41.5,3.96s,nhiều bạn mà xuất phát đến tốt nhiều khi còn phải vượt sướng,nhiều bạn mà xuất phát đến tốt nhiều khi còn phải vượt xướng,13,13,12,1,0,0,1,0.07692307692307693,False,"[{""reference"": ""sướng"", ""hypothesis"": ""xướng"", ""reference_position"": [12, 13], ""hypothesis_position"": [12, 13], ""type"": ""substitution""}]",[],[],qwen tinh chỉnh bị sai,True
277,00277 SP 2,15:41.8,15:43.8,1.98s,vượt sướng có khi còn khổ hơn vượt khổ nữa,mà vượt trướng có khi còn khó hơn vừa khổ nữa,10,11,7,3,0,1,4,0.4,False,"[{""reference"": ""sướng"", ""hypothesis"": ""trướng"", ""reference_position"": [1, 2], ""hypothesis_position"": [2, 3], ""type"": ""substitution""}, {""reference"": ""khổ"", ""hypothesis"": ""khó"", ""reference_position"": [5, 6], ""hypothesis_position"": [6, 7], ""type"": ""substitution""}, {""reference"": ""vượt"", ""hypothesis"": ""vừa"", ""reference_position"": [7, 8], ""hypothesis_position"": [8, 9], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""mà"", ""reference_position"": [0, 0], ""hypothesis_position"": [0, 1], ""type"": ""insertion""}]",,False
278,00278 SP 1,15:44.4,15:47.0,2.56s,cái này là em thấy nhiều rồi vượt sướng nó còn hơn cả vượt khổ nữa,cái này là em thấy nhiều rồi vượt xưa nó còn hơn cả vượtt khổ nữa,16,16,14,2,0,0,2,0.125,False,"[{""reference"": ""sướng"", ""hypothesis"": ""xưa"", ""reference_position"": [8, 9], ""hypothesis_position"": [8, 9], ""type"": ""substitution""}, {""reference"": ""vượt"", ""hypothesis"": ""vượtt"", ""reference_position"": [13, 14], ""hypothesis_position"": [13, 14], ""type"": ""substitution""}]",[],[],,False
279,00279 SP 2,15:46.5,15:46.9,0.42s,ừ,ừ,1,1,1,0,0,0,0,0.0,True,[],[],[],,False
280,00280 SP 2,15:47.6,15:49.7,2.06s,tại vì tới lúc mình thành tựu rồi á,tại vì tới lúc mình thành tựu rồi á,9,9,9,0,0,0,0,0.0,True,[],[],[],asr sai,True
281,00281 SP 2,15:50.2,15:51.7,1.54s,cái sự công nhận nó lại còn,cái sự công nhận đó lại còn,7,7,6,1,0,0,1,0.14285714285714285,False,"[{""reference"": ""nó"", ""hypothesis"": ""đó"", ""reference_position"": [4, 5], ""hypothesis_position"": [4, 5], ""type"": ""substitution""}]",[],[],,False
282,00282 SP 2,15:52.5,15:55.8,3.36s,nửa vời nữa nhiều khi mình có thành tựu mà người ta cứ nhìn là ừ thật ra,nửa vời nữa nhiều khi mình có thành tựu mà người ta cứ nhìn là ừ thật ra,18,18,18,0,0,0,0,0.0,True,[],[],[],,False
283,00283 SP 2,15:56.1,15:59.9,3.71s,trong cái thành tựu của ông này có năm mươi phần trăm là thành tựu và năm mươi phần trăm là xuất phát điểm,trong cái thành tựu của ông này có 50 là thành tụ 50 số phát điểm,24,16,12,4,8,0,12,0.5,False,"[{""reference"": ""năm"", ""hypothesis"": ""50"", ""reference_position"": [8, 9], ""hypothesis_position"": [8, 9], ""type"": ""substitution""}, {""reference"": ""tựu và năm"", ""hypothesis"": ""tụ 50 số"", ""reference_position"": [14, 17], ""hypothesis_position"": [11, 14], ""type"": ""substitution""}]","[{""reference"": ""mươi phần trăm"", ""hypothesis"": """", ""reference_position"": [9, 12], ""hypothesis_position"": [9, 9], ""type"": ""deletion""}, {""reference"": ""mươi phần trăm là xuất"", ""hypothesis"": """", ""reference_position"": [17, 22], ""hypothesis_position"": [14, 14], ""type"": ""deletion""}]",[],asr sai,True
284,00284 SP 2,16:00.3,16:03.3,3.00s,người ta lại còn phải cố gắng chứng minh thêm một lần nữa là thành tựu của tôi,người ta lại còn phải cố gắng chứng minh thêm một lần nữa là thành tựu của tôi,18,18,18,0,0,0,0,0.0,True,[],[],[],,False
285,00285 SP 2,16:03.9,16:06.1,2.17s,cái thành tựu nó vượt trên xuất phát điểm của tôi,thành thủ vừa kiên xuất phát điểm của tôi,11,9,6,3,2,0,5,0.45454545454545453,False,"[{""reference"": ""tựu nó vượt"", ""hypothesis"": ""thủ vừa kiên"", ""reference_position"": [2, 5], ""hypothesis_position"": [1, 4], ""type"": ""substitution""}]","[{""reference"": ""cái"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}, {""reference"": ""trên"", ""hypothesis"": """", ""reference_position"": [5, 6], ""hypothesis_position"": [4, 4], ""type"": ""deletion""}]",[],asr thiếu,True
